HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3C44YUNSI1P3S7UFB9F34S7NG4ODPC,A3PG1ZESXV6GMH,Approved,"Wed Jan 11 01:19:10 PST 2017","Wed Jan 11 01:23:07 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png","seqOfTimestamps:1484126562424,1484126578018","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3OXV7EAXLEQX09AD3OAILJUUUNE638,A25QMJKRDCHMFB,Approved,"Wed Jan 11 03:53:05 PST 2017","Wed Jan 11 03:55:47 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png","seqOfTimestamps:1484135623416,1484135710930,1484135734850","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3F1567XTNW5CPTIDZ6PQI1E7UG5Q9B,AM3ZDTHUJ6B0S,Approved,"Wed Jan 11 06:33:48 PST 2017","Wed Jan 11 06:34:41 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfTimestamps:1484145267088,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis697.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3483FV8BEEJ8FREUZOWD29P2O9626L,A1ZWEUZZA1MYDA,Approved,"Wed Jan 11 09:09:42 PST 2017","Wed Jan 11 09:13:45 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,seqOfTimestamps:1484154811007,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost143.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3QUO65DNQUO7O9T0I4SDPS6LS1QOUN,AW29RE9NFCFVK,Approved,"Wed Jan 11 09:49:39 PST 2017","Wed Jan 11 09:50:53 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png","seqOfTimestamps:1484157034387,1484157044801",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",32M8BPYGATMEN5H204QR1G987KNGIV,A1H51PXOUAMD7W,Approved,"Wed Jan 11 10:54:57 PST 2017","Wed Jan 11 10:56:16 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png","seqOfTimestamps:1484160931221,1484160947196",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3U5NZHP4LR2K4NZHX5YTVDML8YXPHH,A3MZE4FJ658B79,Approved,"Wed Jan 11 12:08:16 PST 2017","Wed Jan 11 12:11:17 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryI01_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png","seqOfTimestamps:1484165317782,1484165360036,1484165370076,1484165444822,1484165455420,1484165466812","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/wsj359.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/treasuryI01_2.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",320DUZ38G7MAIG18IMBRDHO8KZNJGL,A27TOP6GGWG71U,Approved,"Wed Jan 11 13:03:52 PST 2017","Wed Jan 11 13:07:01 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryA10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryA10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png","seqOfTimestamps:1484168662875,1484168675643,1484168690099,1484168697638,1484168701113,1484168742086,1484168751750,1484168755440,1484168758939,1484168763697,1484168770527,1484168794670,1484168800823,1484168805267,1484168808821,1484168812073,1484168817564","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/v484_n7392_14_f3.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryA10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_406.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryL03_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB15_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_53.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoL06.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis286.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3XIQGXAUMC8SK7VW6NMYYDJUWV8X7B,A2WO0PNPK9VBRN,Approved,"Wed Jan 11 17:33:55 PST 2017","Wed Jan 11 17:36:41 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost376.png","seqOfTimestamps:1484184893656,1484184909743",imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost376.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",32XVDSJFPZXA4UZMM43UR5MOEB72ML,A7VICBCQU30FV,Approved,"Wed Jan 11 17:53:16 PST 2017","Wed Jan 11 17:56:45 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis586.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis564.png","seqOfTimestamps:1484186195738,1484186200255,1484186202573","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/vis586.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3G5W44VEU7I5T07Q07B3EWOLZPVKGV,AFC6XURNH47LQ,Approved,"Wed Jan 11 19:33:05 PST 2017","Wed Jan 11 19:34:59 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png,seqOfTimestamps:1484192072665,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/visMost271.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",38BQUHLA9W0OB1OR921RYIPRFHNOMZ,AOHLJ70JAIZTB,Approved,"Wed Jan 11 20:11:43 PST 2017","Wed Jan 11 20:13:54 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj405.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png","seqOfTimestamps:1484194345978,1484194359677,1484194368852,1484194384407,1484194391732,1484194395143,1484194402550,1484194414051,1484194420787","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoO06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/treasuryI02_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoB22_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj405.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost526.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ33.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3XUHV3NRVKYGBDHYDQPFX7H4H0TH5O,A2QLAGXVNQ2L05,Approved,"Wed Jan 11 23:46:41 PST 2017","Wed Jan 11 23:47:13 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfTimestamps:1484207231402,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost77.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3EFVCAY5L39VP1VQZOZ3L47AWIZ8JN,A3VZ5K4RRT6NN8,Approved,"Thu Jan 12 00:09:38 PST 2017","Thu Jan 12 00:11:01 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfTimestamps:1484208641535,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3S4AW7T80BI01QWOQ6L3K74XYLDL40,A2K60FQLSLKNHY,Approved,"Thu Jan 12 04:01:55 PST 2017","Thu Jan 12 04:08:47 PST 2017","seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj144.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj459.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj9.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_258.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj557.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj557.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis409.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis409.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_85.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj316.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_85.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj214.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis250.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj226.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj20.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj20.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png","seqOfTimestamps:1484222564168,1484222590082,1484222597839,1484222600760,1484222604201,1484222607907,1484222612413,1484222616417,1484222623003,1484222632003,1484222635098,1484222640317,1484222644770,1484222648217,1484222653932,1484222662196,1484222666115,1484222668268,1484222674459,1484222677878,1484222680699,1484222682955,1484222685699,1484222688530,1484222697223,1484222699788,1484222705403,1484222708406,1484222726946,1484222729705,1484222731937,1484222735524,1484222737549,1484222746155,1484222756953,1484222759224,1484222762627,1484222765214,1484222767496,1484222778677,1484222798002,1484222804295,1484222808701,1484222810972,1484222812936,1484222814970,1484222818697,1484222823053,1484222825426,1484222841949,1484222849122,1484222854648,1484222865390,1484222870812,1484222873837,1484222907738,1484222913714","imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj144.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost376.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj21.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_258.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj557.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj540.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_529.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ36_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis564.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis250.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_89.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis652.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj20.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost217.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_219.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj259.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj561.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj392.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj9.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj521.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost635.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/vis409.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj286.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_35.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_85.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost92.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj10.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj214.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoI11_1.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK06_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_167.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj459.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoK07_2.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/economist_daily_chart_453.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/whoJ44.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj316.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj277.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj340.png,https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/wsj226.png",seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3GLB5JMZFXVXFU1G8QPGAJTVFHPDG4,A2N962G55T9MOB,Approved,"Thu Jan 12 07:36:38 PST 2017","Thu Jan 12 07:37:22 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfTimestamps:1484235431788,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails0/visMost83.png,seqOfAllImages:,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",3YWRV122CSZ43H6KBN3HS6GLDYC8UY,A1979P2H3DTY3C,Approved,"Thu Jan 12 09:38:20 PST 2017","Thu Jan 12 09:44:50 PST 2017",seqOfAllImages:,seqOfTimestamps:1484243061322,seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB22_1.png,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/whoB22_1.png,
3YZ7A3YHR5T2E2XLYIWCC2SIC0QS5L,"Image Search Task with Caption Provided."," ",358UUM7WRZ38NB9KXOG69VX6VF2R7Q,A1Z2C5IJZ1W8TT,Approved,"Thu Jan 12 10:03:14 PST 2017","Thu Jan 12 10:05:26 PST 2017",seqOfImageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfTimestamps:1484244316737,imageSelections:https://people.csail.mit.edu/zoya/VisThumbnails/thumbnails8_pred/economist_daily_chart_521.png,seqOfAllImages:,
